date,transID,quantity,type,price,clientName,stationName,transactionType,transactionFor
2010-08-29 21:54:00,1540826310,1,Ocular Filter - Standard,2.143479699E7,Freddy Carbon,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-29 22:00:00,1540831818,200,Republic Fleet Fusion S,767.79,Killer Rasta,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-29 22:11:00,1540844160,3,1400mm Howitzer Artillery II,2500891.48,Kirzath,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-29 22:17:00,1540850217,2500,Republic Fleet EMP L,1173.18,Pasteurised,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-29 22:22:00,1540854835,1,Ocular Filter - Standard,2.143460061E7,I Toot,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-29 22:23:00,1540856016,3,Sisters Core Scanner Probe,621990.0,hanolga,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-29 22:25:00,1540858591,1,Ocular Filter - Standard,2.143460061E7,PropHet Antaro,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-29 22:27:00,1540859836,1,Ocular Filter - Standard,2.143460061E7,Multix Star,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-29 22:27:00,1540860072,5000,Neodymium,16991.02,Arlene Backwater,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-29 22:30:00,1540862764,20,Sisters Core Scanner Probe,621989.97,St Egel,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-29 22:30:00,1540863140,1,1400mm Howitzer Artillery II,2811776.95,elchief,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-29 22:53:00,1540885288,1000,Republic Fleet EMP L,1173.18,Urahara Asus,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-29 22:57:00,1540888180,2000,Republic Fleet EMP L,1173.18,Vatralla,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-29 23:01:00,1540891707,8,Sisters Core Scanner Probe,621989.97,Skrubs,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-29 23:13:00,1540902747,5,Sisters Core Scanner Probe,621989.97,WurstHeist,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-29 23:24:00,1540911868,600,Republic Fleet Fusion S,767.79,DEVELOPERTWO,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-29 23:27:00,1540914269,1200,Republic Fleet Fusion S,767.79,Chack'Nul,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-29 23:35:00,1540921149,5,Sisters Core Scanner Probe,621989.97,Naussica trex,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-29 23:39:00,1540924827,10,Sisters Core Scanner Probe,621989.97,Pike McGrew,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-29 23:48:00,1540931587,8000,Republic Fleet EMP L,1173.18,Deacon Nomics,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-29 23:53:00,1540935375,3000,Republic Fleet Fusion S,767.79,AAtlas,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-30 00:07:00,1540947273,13487,Republic Fleet EMP L,1173.18,gomdol,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-30 00:23:00,1540959124,10000,Republic Fleet EMP L,1173.18,Maxizinian,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-30 00:27:00,1540962230,13013,Republic Fleet EMP L,1173.18,Got Roid,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-30 00:55:00,1540981315,2,1400mm Howitzer Artillery II,2801776.99,Zadok Priest,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-30 03:14:00,1541073647,44395,Republic Fleet Fusion S,660.62,Neph Uzzmesser,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-30 20:57:00,1541795587,3,Ocular Filter - Standard,2.139939999E7,Al Cleone,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-30 21:05:00,1541803936,1,Ocular Filter - Standard,2.139939999E7,anestezistt,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-30 21:11:00,1541810481,200,Republic Fleet Fusion S,769.53,Killer Rasta,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-30 21:12:00,1541810897,2,Sisters Core Scanner Probe,599999.99,Jhaer GreyRaven,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-30 21:16:00,1541815314,6,Sisters Core Scanner Probe,599999.99,knifee,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-30 21:17:00,1541816531,5,Sisters Core Scanner Probe,599999.99,Alekzander Kammann,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-30 21:17:00,1541816875,2000,Republic Fleet Fusion S,769.53,Alexandr Gorr,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-30 21:18:00,1541816974,10,Heavy Armor Maintenance Bot II,1295999.99,hybrid1981,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-30 21:20:00,1541819933,1,Ocular Filter - Standard,2.13992E7,Charystra,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-30 21:21:00,1541820139,1,Ocular Filter - Standard,2.139919999E7,Extr3m,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-30 21:21:00,1541820874,1,Ocular Filter - Standard,2.139919999E7,Dawn Eternal,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-30 21:29:00,1541827263,1,Ocular Filter - Standard,2.139919999E7,Lucky Love,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-30 21:33:00,1541831319,4,Sisters Core Scanner Probe,599999.99,Melik Khilbar,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-30 21:41:00,1541838960,15,Sisters Core Scanner Probe,599999.99,Xavieer Naidoo,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-30 21:44:00,1541841741,5,Sisters Core Scanner Probe,621989.96,xCMDxcaptain,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-30 21:44:00,1541842268,8,Sisters Core Scanner Probe,599999.99,Haiyai Higashi,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-30 21:50:00,1541847734,30,Sisters Core Scanner Probe,599999.99,D Lysergic,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-30 22:00:00,1541856662,5,Sisters Core Scanner Probe,599999.99,Siddarth,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-30 22:04:00,1541860400,5,Sisters Core Scanner Probe,599999.99,Alekzander Kammann,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-30 22:05:00,1541860701,20,Sisters Core Scanner Probe,621996.0,Tuitian Bogel,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-30 22:49:00,1541900368,1,Ocular Filter - Standard,2.138999999E7,Nicholas Starborn,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-31 00:16:00,1541966835,500,Republic Fleet Fusion S,770.0,Kane McCallan,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-31 04:42:00,1542138388,5,Ocular Filter - Standard,2.138578061E7,yuerkodip,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-31 04:43:00,1542138494,3,Ocular Filter - Standard,2.138578061E7,yuerkodip,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-31 04:48:00,1542141593,1,Ocular Filter - Standard,2.138578061E7,Krassus Giondi,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-31 04:55:00,1542146073,1,Ocular Filter - Standard,2.138578061E7,Agentile,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-31 08:11:00,1542242497,19,Heavy Armor Maintenance Bot II,1292999.92,NATURE SLUGG,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-31 08:13:00,1542243228,15000,Republic Fleet Fusion S,769.48,Ronald Carry,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-31 08:51:00,1542262640,2500,Republic Fleet Fusion S,769.48,Audax Rarnikwar,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-31 08:53:00,1542264042,2000,Republic Fleet Fusion S,769.48,Nasu Que,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-31 08:54:00,1542264201,1000,Republic Fleet Fusion S,769.48,Nasu Que,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-31 09:03:00,1542268998,2000,Republic Fleet Fusion S,769.48,Gus Preston,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-31 09:06:00,1542270415,7,1400mm Howitzer Artillery II,2500892.19,Nestor X85,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-31 09:11:00,1542273207,2500,Republic Fleet Fusion S,769.48,Josh Long,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-31 09:25:00,1542279946,6,1400mm Howitzer Artillery II,2500892.19,Ledi Jack,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-31 09:25:00,1542280254,140,Republic Fleet Fusion S,769.48,RetardFace,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-31 09:32:00,1542283475,4,1400mm Howitzer Artillery II,2500892.19,soulkiller3,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-31 09:57:00,1542297434,4000,Republic Fleet Fusion S,769.48,Fyrkraag,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-31 10:29:00,1542315701,100,Republic Fleet Fusion S,769.48,DEATH RIGHTS,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-31 10:38:00,1542320340,2000,Republic Fleet Fusion S,769.48,Myrriam,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-31 10:53:00,1542327705,800,Republic Fleet Fusion S,769.48,Popiejopie,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-31 13:18:00,1542380513,3000,Republic Fleet Fusion S,769.48,Mattotaupa,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-31 13:28:00,1542386511,6655,Republic Fleet Fusion S,769.49,Zo'ha,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-31 17:59:00,1542611464,1,Ocular Filter - Standard,2.11179072E7,cippi80,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-31 18:00:00,1542612202,1,Ocular Filter - Standard,2.111679999E7,Khaldarik,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-31 18:03:00,1542614432,1,Ocular Filter - Standard,2.111679999E7,Chryonius,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-31 18:06:00,1542617124,1,Ocular Filter - Standard,2.599997344E7,Drugat,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-31 18:47:00,1542655335,8,1400mm Howitzer Artillery II,2777776.97,Dabazir,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-31 20:24:00,1542751258,325,Republic Fleet EMP M,750.38,MaraudR73,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-31 20:30:00,1542757417,1,Ocular Filter - Standard,2.111099965E7,Amahole,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-31 20:33:00,1542760054,1,Ocular Filter - Standard,2.111099965E7,Parisha,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-31 20:40:00,1542767181,1,Ocular Filter - Standard,2.111099965E7,Cal1,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-31 20:43:00,1542770815,1,Ocular Filter - Standard,2.111099965E7,J Johnson,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-31 20:51:00,1542778434,1,Ocular Filter - Standard,2.111099965E7,Sheal'c,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-31 20:53:00,1542780566,1,Ocular Filter - Standard,2.111099965E7,Zannzee,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-31 20:54:00,1542781456,1,Ocular Filter - Standard,2.111099965E7,Baby Dawl,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-31 20:54:00,1542781485,2,Ocular Filter - Standard,2.111099965E7,Jita Biatch,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-08-31 22:09:00,1542847833,282,Republic Fleet Fusion L,817.9,John Saber,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-08-31 23:38:00,1542917208,1,Large Hull Repairer II,1500189.18,Blitzkrieg64,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-09-01 02:35:00,1543034164,148,Sisters Core Scanner Probe,569001.03,Kick Buttkowski,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-09-01 03:06:00,1543052644,50,Sisters Core Scanner Probe,569001.03,Tisnixentwornix,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-09-01 03:08:00,1543053748,2,Sisters Core Scanner Probe,569001.03,Sirus Wu,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-09-01 06:29:00,1543160765,10000,Caldari Navy Terror Assault Missile,1102.2,Bauldy,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-09-01 06:57:00,1543173492,20,Sisters Core Scanner Probe,609979.86,Bravo One,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-01 06:59:00,1543174476,282,Republic Fleet Fusion L,1491.99,Aschera Raven,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-01 06:59:00,1543174556,4,Sisters Combat Scanner Probe,576130.03,Prophet Neon,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-09-01 07:01:00,1543175610,1,Small Armor Repairer II,206066.05,PewPewPop,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-09-01 07:09:00,1543178888,1200,Chromium,1863.98,John Boscolini,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-01 07:10:00,1543179570,325,Republic Fleet EMP M,826.34,My DixieWreked,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-01 07:25:00,1543186613,8,Sisters Core Scanner Probe,609979.86,Paxiom,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-01 07:26:00,1543187301,4119,Republic Fleet EMP M,752.01,Avenger19,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-09-01 07:39:00,1543193526,9,1400mm Howitzer Artillery II,2699999.99,Velvet Alexander,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-01 07:42:00,1543194819,170,Sisters Core Scanner Probe,609979.86,Minh Linh,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-01 09:19:00,1543241088,1,Heavy Armor Maintenance Bot II,861000.12,Duke Valua,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-09-01 10:45:00,1543284710,9,Arkonor Mining Crystal II,835000.52,asdred,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-09-01 10:55:00,1543290267,1,Large Hull Repairer II,2569999.99,Cookie Snatcher,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-01 12:39:00,1543316497,9,Arkonor Mining Crystal II,835000.52,Ramasha,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-09-02 03:30:00,1543991321,20000,Republic Fleet Fusion S,660.88,Jettarina,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-09-02 06:58:00,1544097205,4,Sisters Combat Scanner Probe,649929.98,Roaddog,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-02 07:01:00,1544098433,2,Memory Augmentation - Standard,2.022932377E7,Dark Killers,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-09-02 07:03:00,1544099396,2000,Republic Fleet Fusion S,769.48,Lt Erl,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-02 07:05:00,1544100396,10000,Caldari Navy Terror Assault Missile,1299.5,Ianto,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-02 07:10:00,1544102768,1,Small Armor Repairer II,269999.99,Curandil Masoole,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-02 07:11:00,1544103449,1563,Republic Fleet EMP S,520.13,PowerGas,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-09-02 07:21:00,1544107767,14,Republic Fleet Fusion S,769.48,sorryforyourlossofisk,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-02 07:33:00,1544113979,4119,Republic Fleet EMP M,825.95,BobHick,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-02 08:03:00,1544129451,1,Memory Augmentation - Standard,2.132956037E7,Impetus Invasor,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-02 08:05:00,1544130403,1,Memory Augmentation - Standard,2.132956037E7,ART rus,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-02 08:20:00,1544137587,2,Sisters Core Scanner Probe,609959.99,Blue Kytana,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-02 08:34:00,1544144250,2500,Republic Fleet Fusion S,769.48,morgan cap,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-02 08:42:00,1544148468,5000,Republic Fleet Fusion S,769.48,Cheremsha,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-02 09:50:00,1544184046,119,Republic Fleet EMP S,520.13,Pfefferkeks,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-09-02 10:26:00,1544204841,800,Republic Fleet EMP S,520.13,Holliday Grainger,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-09-02 10:52:00,1544221110,2000,Republic Fleet EMP S,520.13,GoldyFishka,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-09-02 14:18:00,1544283941,2318,Republic Fleet EMP S,520.13,Kwah teN,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-09-02 16:37:00,1544387745,96,Sisters Combat Scanner Probe,577010.02,Enslaved Mistress,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-09-02 16:57:00,1544403377,4938,Republic Fleet EMP S,520.13,Stale Kingdom,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-09-02 23:28:00,1544751200,5000,Neodymium,17080.18,becky84,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-03 06:52:00,1545007423,1500,Republic Fleet EMP S,629.22,Shiva Jones,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-03 07:01:00,1545011441,1,10MN MicroWarpdrive II,1650105.31,Nelson Kauleon,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-09-03 07:15:00,1545018170,1,Large Remote Armor Repair System II,700001.01,T3 Coffee,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-09-03 07:17:00,1545019334,10,Sisters Combat Scanner Probe,699996.2,Vesania love,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-03 07:24:00,1545022420,50,Sisters Combat Scanner Probe,649918.98,Charles C,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-03 07:31:00,1545026101,2500,Republic Fleet Fusion S,769.38,Blackcap,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-03 07:42:00,1545031172,4,Sisters Combat Scanner Probe,649918.98,Gruxella,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-03 07:47:00,1545033799,5,Sisters Combat Scanner Probe,649918.98,cheshirik,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-03 07:48:00,1545033915,7986,Republic Fleet Fusion S,769.38,Nomad Moon,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-03 07:59:00,1545038949,1,Small Armor Repairer II,207043.04,HcHotcooler,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-09-03 08:01:00,1545039890,10,Sisters Combat Scanner Probe,649918.98,DDT,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-03 08:15:00,1545046278,17,Sisters Combat Scanner Probe,649918.98,Ssaco,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-03 09:15:00,1545075982,1,Small Armor Repairer II,207043.04,dongshredder,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-09-03 09:20:00,1545078472,1,Small Armor Repairer II,207043.04,Gehen Sealbreaker,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-09-03 09:38:00,1545088079,5,Small Armor Repairer II,207043.04,Kor'ra,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-09-03 10:04:00,1545103547,6462,Republic Fleet EMP S,520.25,Kor'ra,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-09-03 12:31:00,1545162635,1398,Republic Fleet EMP S,520.25,Britomartida,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-09-03 12:33:00,1545163946,45556,Republic Fleet EMP M,753.53,Hacra,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-09-03 12:39:00,1545167026,402,Republic Fleet EMP S,520.25,G8torSkull,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-09-03 21:20:00,1545606537,2000,Republic Fleet EMP S,628.89,Arr Ankar,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-03 21:22:00,1545607815,1,10MN MicroWarpdrive II,1898999.98,Stahlbauer,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-03 21:23:00,1545608664,2000,Republic Fleet EMP S,628.89,Pedica Ora,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-03 21:41:00,1545625917,1,Heavy Armor Maintenance Bot II,1196994.99,Archie Stanton,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-03 21:44:00,1545629101,11,Large Remote Armor Repair System II,700001.09,Merovenryddic,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-09-03 22:03:00,1545646834,4,Large Remote Armor Repair System II,986000.57,Rob Locksley,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-03 22:04:00,1545647343,6,Memory Augmentation - Standard,2.050220068E7,oep2,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-09-03 22:05:00,1545647990,7,Sisters Core Scanner Probe,570000.0,Amokk,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-09-03 22:12:00,1545654721,3,Memory Augmentation - Standard,2.050220068E7,david p,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-09-03 22:29:00,1545669191,7,Large Remote Armor Repair System II,986000.57,Fela Triks,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-03 22:34:00,1545673215,44836,Chromium,1700.0,Malachi FyncheWebber,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-03 22:44:00,1545682527,10,Ocular Filter - Standard,2.064202712E7,oep2,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-09-03 22:46:00,1545683969,4,Kernite Mining Crystal II,197000.02,Commander Riugho,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-09-03 22:48:00,1545686119,1,Ocular Filter - Standard,2.064202712E7,X'ret,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-09-03 22:48:00,1545686177,1,Ocular Filter - Standard,2.064202712E7,X'ret,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-09-03 23:08:00,1545702120,9,Heavy Armor Maintenance Bot II,861000.35,Gally Vh,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-09-04 00:43:00,1545776240,1,Small Armor Repairer II,276999.99,Andy Ruse,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-04 00:47:00,1545778908,1,Small Armor Repairer II,276999.99,Budnacho,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-04 00:48:00,1545779576,1,Small Armor Repairer II,276999.99,Minnaloushe,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-04 00:48:00,1545779855,1,Small Armor Repairer II,276999.99,paladin65,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-04 01:23:00,1545802355,3,Kernite Mining Crystal II,197000.02,Emperor Hick,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-09-04 01:29:00,1545806938,1,Small Armor Repairer II,276999.99,MarmeladkO,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-04 02:10:00,1545833802,1,Small Armor Repairer II,276999.99,Mekkii,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-04 02:22:00,1545841513,1,Small Armor Repairer II,276999.99,Arcanim Al'Seif,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-04 02:31:00,1545846950,1,Small Armor Repairer II,276999.99,Rusty 'Nail,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Sell,Personal
2010-09-04 02:47:00,1545857071,19,10MN MicroWarpdrive II,1750000.01,WangzoR,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
2010-09-04 03:02:00,1545866835,3,Kernite Mining Crystal II,197000.02,sprinklez,Jita IV - Moon 4 - Caldari Navy Assembly Plant,Buy,Personal
